,PROPERTY_ID,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQUARE_FOOTAGE,LOT_SIZE,TAX_2024,EVENT_DATE,EVENT_PRICE,STATE,CITY,ZIP_CODE,PROPERTY_AGE
1444,"23635-Emelita-St,-Woodland-Hills,-CA-91367",Single Family,3.0,3.0,1728.0,7378.0,8947.0,2009-07-31,585005.0,CA,Woodland Hills,91367,68
1445,"7323-Debit-Dr,-Baton-Rouge,-LA-70817",Single Family,3.0,2.0,1390.0,8276.0,1381.0,2007-12-12,136000.0,LA,Baton Rouge,70817,48
1446,"11830-Eddleston-Dr,-Porter-Ranch,-CA-91326",Single Family,4.0,3.0,3191.0,11059.0,7561.0,1996-11-12,370000.0,CA,Porter Ranch,91326,45
1447,"1775-Fairwinds-Dr,-Longs,-SC-29568",Single Family,3.0,2.5,1842.0,7405.0,1066.0,2019-06-07,231000.0,SC,Longs,29568,15
1448,"2772-Lighthouse-Pt-E,-Unit-214,-Baltimore,-MD-21224",Condo,3.0,2.0,2102.0,2102.0,3739.0,2007-05-21,1012445.0,MD,Baltimore,21224,19
1449,"1548-Franklin-Ln,-Anoka,-MN-55303",Single Family,4.0,2.0,1728.0,13068.0,3384.0,2007-07-06,193000.0,MN,Anoka,55303,20
1450,"185-Grove-St,-Putnam,-CT-06260",Single Family,3.0,2.0,2574.0,28314.0,9962.0,2021-09-21,270000.0,CT,Putnam,6260,96
1451,"901-Loretto-Ave,-Louisville,-KY-40211",Single Family,3.0,1.0,825.0,8085.0,16.0,2005-12-31,66000.0,KY,Louisville,40211,76
1452,"122-Meadow-Loop-Dr,-Clayton,-NC-27527",Single Family,3.0,2.0,1382.0,15682.0,1418.0,2015-09-24,152000.0,NC,Clayton,27527,13
1453,"15192-Chapter-Way,-Winter-Garden,-FL-34787",Single Family,4.0,4.0,2486.0,4064.0,7400.0,2019-08-23,311800.0,FL,Winter Garden,34787,7
1454,"413-S-Glendora-Ave,-Glendora,-CA-91741",Condo,4.0,4.0,2107.0,15567.0,7269.0,2024-07-23,800000.0,CA,Glendora,91741,12
1455,"8111-Lakewood-Main-St,-Ste-306,-Lakewood-Ranch,-FL-34202",Condo,2.0,2.0,1384.0,1000.0,4564.0,2021-02-05,281203.0,FL,Lakewood Ranch,34202,20
1456,"3915-Kingsbarns-Dr,-Roseville,-CA-95747",Single Family,4.0,3.5,3328.0,20061.0,15746.0,2021-11-22,1310000.0,CA,Roseville,95747,21
1457,"1720-W-Venus-Way,-Chandler,-AZ-85224",Single Family,3.0,3.0,1642.0,6582.0,1716.0,2012-07-11,108000.0,AZ,Chandler,85224,33
1458,"649-Aiken-Pkwy,-Fuquay-Varina,-NC-27526",Single Family,3.0,1.0,1736.0,25700.0,2936.0,2010-01-15,142000.0,NC,Fuquay Varina,27526,61
1459,"950-Roland-Rd,-Pittsburgh,-PA-15221",Single Family,3.0,1.5,1188.0,7069.0,3191.0,2020-02-21,90000.0,PA,Pittsburgh,15221,76
1460,"1932-E-Calle-De-Caballos,-Tempe,-AZ-85284",Single Family,3.0,3.0,2898.0,9261.0,4196.0,2003-07-01,331000.0,AZ,Tempe,85284,36
1461,"615-Sanville-Dr,-Lewis-Center,-OH-43035",Single Family,3.0,2.5,2317.0,6011.0,7346.0,2022-06-13,389000.0,OH,Lewis Center,43035,22
1462,"6226-Huntington-Trl,-Columbus,-GA-31909",Single Family,3.0,2.0,1434.0,10019.0,1221.0,2009-11-09,111000.0,GA,Columbus,31909,52
1463,"6-Village-Circle-Dr,-Lompoc,-CA-93436",Condo,3.0,2.5,1415.0,974.0,2627.0,2020-02-14,161000.0,CA,Lompoc,93436,40
1464,"6-7th-St,-Unit-203,-Ocean-City,-MD-21842",Condo,3.0,3.0,1710.0,8276.0,3739.0,2022-03-18,1050000.0,MD,Ocean City,21842,20
1465,"3455-W-Red-Bird-Ct,-Tucson,-AZ-85745",Single Family,3.0,2.0,1664.0,6138.0,3692.0,2013-05-31,230000.0,AZ,Tucson,85745,31
1466,"3099-Kimner-Dr,-Memphis,-TN-38127",Single Family,2.0,1.0,1211.0,13373.0,3739.0,2010-02-15,11000.0,TN,Memphis,38127,71
1467,"22640-Tulane-Ave,-Farmington-Hills,-MI-48336",Single Family,2.0,1.0,1584.0,9583.0,3739.0,2019-02-01,108000.0,MI,Farmington Hills,48336,74
1468,"436-Hancock-Dr,-Kernersville,-NC-27284",Single Family,4.0,3.5,3324.0,7405.0,3733.0,2007-11-09,186000.0,NC,Kernersville,27284,19
1469,"1932-Eastern-Star-Cir,-Sauk-Rapids,-MN-56379",Single Family,5.0,3.0,1482.0,10890.0,3739.0,2023-08-17,350000.0,MN,Sauk Rapids,56379,23
1470,"1062-Laurel-Ave,-Olivehurst,-CA-95961",Single Family,3.0,2.0,1000.0,10991.0,4076.0,2023-06-28,346000.0,CA,Olivehurst,95961,67
1471,"1005-Maplewood-Dr,-Delano,-MN-55328",Single Family,5.0,5.0,1284.0,8276.0,3739.0,2022-01-24,334000.0,MN,Delano,55328,39
1472,"11-Winchester-Ct,-Ocean-View,-NJ-08230",Single Family,3.0,2.0,1584.0,40554.0,3739.0,2022-06-01,150000.0,NJ,Ocean View,8230,46
1473,"4361-Little-River-Rd,-Mountain-Brk,-AL-35213",Single Family,4.0,2.5,3162.0,21000.0,3739.0,2008-12-05,447000.0,AL,Mountain Brk,35213,35
1474,"5180-Godinez-Dr,-Fontana,-CA-92336",Single Family,4.0,2.0,2287.0,7121.0,10254.0,2019-05-23,528500.0,CA,Fontana,92336,8
1475,"1156-Romeria-Dr,-Durham,-NC-27713",Single Family,3.0,2.5,1939.0,2178.0,3433.0,2022-11-22,443500.0,NC,Durham,27713,46
1476,"144-Reef-Run-Rd,-Pawleys-Island,-SC-29585",Single Family,3.0,2.0,1464.0,43560.0,1098.0,1996-10-01,32900.0,SC,Pawleys Island,29585,29
1477,"2958-N-Mcvicker-Ave,-Chicago,-IL-60634",Single Family,3.0,1.0,1158.0,3727.0,3739.0,2014-03-07,144500.0,IL,Chicago,60634,103
1478,"827-51st-St-NE,-Washington,-DC-20019",Single Family,2.0,1.5,810.0,2407.0,1573.0,2023-11-03,425000.0,DC,Washington,20019,81
1479,"93-Hills-Dr,-Belle-Mead,-NJ-08502",Single Family,3.0,2.0,3737.0,151123.0,3739.0,2020-11-09,815000.0,NJ,Belle Mead,8502,27
1480,"1016-Flagship-Dr,-Summerland-Key,-FL-33042",Single Family,3.0,3.0,1750.0,11200.0,7496.0,1998-07-07,567500.0,FL,Summerland Key,33042,47
1481,"2123-Hampstead-Rd,-Cleveland-Heights,-OH-44118",Single Family,3.0,1.5,1552.0,5200.0,3739.0,2022-01-14,107500.0,OH,Cleveland Heights,44118,106
1482,"1603-The-Oaks-Dr,-Maitland,-FL-32751",Single Family,4.0,3.0,3327.0,21818.0,6154.0,2008-09-16,515000.0,FL,Maitland,32751,44
1483,"262-Huttleston-Ave,-Fairhaven,-MA-02719",Single Family,5.0,3.5,3416.0,12807.0,3739.0,2023-08-10,670000.0,MA,Fairhaven,2719,106
1484,"1411-W-Canton-St,-Long-Beach,-CA-90810",Single Family,2.0,1.0,1146.0,6137.0,2420.0,1997-05-08,105000.0,CA,Long Beach,90810,84
1485,"220-E-46th-St,-Tulsa,-OK-74105",Single Family,3.0,1.0,996.0,7449.0,1374.0,2015-06-23,22500.0,OK,Tulsa,74105,77
1486,"19604-Sampson-St,-Hancock,-MI-49930",Single Family,2.0,1.0,1100.0,10934.0,3739.0,2019-01-29,60500.0,MI,Hancock,49930,46
1487,"418-Elm-St,-Yorkville,-IL-60560",Single Family,3.0,2.0,1738.0,12408.0,3739.0,1993-02-01,40000.0,IL,Yorkville,60560,33
1488,"18619-E-46th-St-S,-Tulsa,-OK-74134",Single Family,3.0,2.0,2177.0,8320.0,4134.0,2020-09-24,271000.0,OK,Tulsa,74134,9
1489,"4205-Hopper-St,-Raleigh,-NC-27616",Single Family,3.0,2.0,1824.0,7841.0,3132.0,2018-07-27,218000.0,NC,Raleigh,27616,25
1490,"556-Shasta-Dr,-Lancaster,-OH-43130",Single Family,2.0,1.0,720.0,9635.0,3739.0,2020-11-18,140000.0,OH,Lancaster,43130,53
1491,"3266-Stockholm-Rd,-Cleveland,-OH-44120",Single Family,3.0,2.5,2106.0,7050.0,3739.0,1989-08-30,152000.0,OH,Cleveland,44120,85
1492,"207-Cedarhurst-Dr,-Canton,-GA-30115",Single Family,6.0,5.0,4985.0,19602.0,7525.0,2022-02-22,680000.0,GA,Canton,30115,24
1493,"8752-Granby-Hill-Rd,-Charlotte,-NC-28227",Single Family,3.0,2.5,2296.0,3691.0,3739.0,2020-08-06,324000.0,NC,Charlotte,28227,6
1494,"3008-Oakley-St,-Bakersfield,-CA-93311",Single Family,4.0,3.0,3109.0,10454.0,7932.0,2014-07-18,120000.0,CA,Bakersfield,93311,12
1495,"81-Sheridan-St,-Bethalto,-IL-62010",Single Family,3.0,1.0,1296.0,7680.0,3739.0,2008-11-19,47225.0,IL,Bethalto,62010,50
1496,"1701-W-North-A-St,-Tampa,-FL-33606",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2022-02-09,7200000.0,FL,Tampa,33606,46
1497,"10058-Canyon-Dunes-Ave,-Las-Vegas,-NV-89147",Single Family,3.0,2.0,1654.0,6098.0,3739.0,2000-12-11,153500.0,NV,Las Vegas,89147,25
1498,"300-Maple-Dr,-Mauldin,-SC-29662",Single Family,3.0,1.5,1322.0,30579.0,1367.0,2022-11-16,200000.0,SC,Mauldin,29662,59
1499,"901-N-Penn-St,-Unit-P1902,-Philadelphia,-PA-19123",Condo,2.0,2.0,1766.0,8276.0,11669.0,2025-01-21,1350000.0,PA,Philadelphia,19123,20
1500,"15720-Chatsworth-St,-Granada-Hills,-CA-91344",Single Family,4.0,2.0,1362.0,7680.0,4816.0,2009-06-22,240002.0,CA,Granada Hills,91344,70
1501,"732-Greenwood-Dr,-Maryville,-TN-37803",Single Family,3.0,5.0,1326.0,23522.0,1625.0,2021-12-13,461000.0,TN,Maryville,37803,53
1502,"1304-Hartley-Ave,-Deltona,-FL-32725",Single Family,3.0,2.0,1112.0,7500.0,699.0,2001-11-01,61500.0,FL,Deltona,32725,63
1503,"439-N-Main-St,-Randolph,-MA-02368",Single Family,3.0,2.5,1822.0,12291.0,7255.0,2020-11-16,540000.0,MA,Randolph,2368,94
1504,"4630-Gainsborough-Ave,-Los-Angeles,-CA-90027",Single Family,4.0,4.0,3697.0,8400.0,11894.0,2002-03-22,649000.0,CA,Los Angeles,90027,98
1505,"8339-Wind-Fall-Rd,-Springfield,-VA-22153",Single Family,2.0,2.0,930.0,3132.0,4547.0,1992-10-28,114000.0,VA,Springfield,22153,44
1506,"640-Spring-Ave,-Steubenville,-OH-43952",Single Family,2.0,1.0,860.0,2178.0,3739.0,2024-01-02,40000.0,OH,Steubenville,43952,96
1507,"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,3.0,2.0,1380.0,9052.0,4159.0,1994-04-18,21319.0,WA,Bonney Lake,98391,31
1508,"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,3.0,2.0,1380.0,9052.0,4159.0,2006-01-19,232900.0,WA,Bonney Lake,98391,31
1509,"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,3.0,2.0,1380.0,9052.0,4159.0,2017-10-17,255000.0,WA,Bonney Lake,98391,31
1510,"11713-169th-Street-Ct-E,-Puyallup,-WA-98374",Single Family,3.0,3.0,1842.0,6085.0,3739.0,2025-01-17,534950.0,WA,Puyallup,98374,27
1511,"16365-Impatiens-Ct,-Lakeville,-MN-55044",Single Family,4.0,3.0,2508.0,13939.0,3739.0,2003-10-30,432900.0,MN,Lakeville,55044,31
1512,"12-Sunview-Dr,-Glen-Cove,-NY-11542",Single Family,4.0,2.5,2606.0,28310.0,908.0,2020-11-18,725000.0,NY,Glen Cove,11542,123
1513,"1403-Butte-Bend-Ln,-Yuba-City,-CA-95993",Single Family,3.0,2.0,2057.0,8712.0,5407.0,2003-08-29,246000.0,CA,Yuba City,95993,23
1514,"12704-Blossom-Ln,-Bowie,-MD-20715",Single Family,3.0,2.0,2107.0,8400.0,3739.0,1979-05-10,57500.0,MD,Bowie,20715,64
1515,"1408-E-9th-St,-Unit-2,-Reno,-NV-89512",Condo,2.0,2.5,992.0,44.0,450.0,2019-04-16,151500.0,NV,Reno,89512,41
1516,"1977-W-Sycamore-St,-San-Bernardino,-CA-92407",Single Family,4.0,2.5,2800.0,10865.0,5977.0,2013-07-10,315000.0,CA,San Bernardino,92407,20
1517,"125-E-Fairlane-Rd,-Munds-Park,-AZ-86017",Single Family,3.0,2.0,1224.0,10225.0,2230.0,2016-06-30,125000.0,AZ,Munds Park,86017,46
1518,"22-Peter-Ln,-New-Hyde-Park,-NY-11040",Single Family,3.0,2.0,1411.0,5100.0,3837.0,1994-08-15,262500.0,NY,New Hyde Park,11040,77
1519,"5833-Se-Tangerine-Blvd,-Stuart,-FL-34997",Single Family,2.0,2.0,1089.0,5489.0,1368.0,2004-05-21,150000.0,FL,Stuart,34997,39
1520,"15650-Sw-16th-Ct,-Pembroke-Pines,-FL-33027",Single Family,4.0,3.0,2513.0,6047.0,8331.0,2019-10-14,489000.0,FL,Pembroke Pines,33027,33
1521,"6544-Colonial-Pl,-Westerville,-OH-43082",Single Family,3.0,2.5,3293.0,6011.0,9799.0,2014-10-14,332500.0,OH,Westerville,43082,23
1522,"13302-Laux-Cir,-Garden-Grove,-CA-92840",Single Family,4.0,2.0,1555.0,9152.0,1346.0,2024-07-09,940000.0,CA,Garden Grove,92840,67
1523,"2160-Palmer-Pl,-Tustin,-CA-92782",Single Family,4.0,4.5,4314.0,8260.0,14585.0,2024-09-30,3500000.0,CA,Tustin,92782,29
1524,"2347-Summercreek-Dr,-Apt-94,-Santa-Rosa,-CA-95404",Condo,1.0,1.0,960.0,8276.0,3648.0,2016-02-18,30500000.0,CA,Santa Rosa,95404,22
1525,"1550-Springtown-Blvd,-Apt-13F,-Livermore,-CA-94551",Condo,2.0,1.0,865.0,370462.0,5514.0,2021-08-10,49000000.0,CA,Livermore,94551,41
1526,"42-S-Martin-Ave,-Waukegan,-IL-60085",Single Family,2.0,1.0,688.0,5323.0,3739.0,1999-10-21,69000.0,IL,Waukegan,60085,86
1527,"2000-7th-Ave-SE,-Austin,-MN-55912",Single Family,3.0,1.0,1136.0,10149.0,2032.0,2022-05-09,250500.0,MN,Austin,55912,66
1528,"25221-N-141st-Ave,-Surprise,-AZ-85387",Single Family,3.0,4.0,2124.0,3402.0,744.0,2024-03-15,400326.0,AZ,Surprise,85387,3
1529,"4701-Cherry-Ln-NE,-Bemidji,-MN-56601",Single Family,3.0,2.0,1250.0,58136.0,3739.0,2012-03-30,179000.0,MN,Bemidji,56601,23
1530,"8149-Boardwalk-Dr-SW,-Byron-Center,-MI-49315",Single Family,3.0,2.0,1584.0,16422.0,3739.0,2021-10-25,699900.0,MI,Byron Center,49315,46
1531,"1828-Old-Murfreesboro-Pike,-Nashville,-TN-37217",Land,5.0,4.0,3614.0,239580.0,8350.0,1996-01-04,137000.0,TN,Nashville,37217,127
1532,"7624-137th-Street-Ct-E,-Puyallup,-WA-98373",Single Family,4.0,3.0,2519.0,4800.0,5685.0,2017-08-25,380000.0,WA,Puyallup,98373,14
1533,"71-Cherry-St,-Unit-71,-Jersey-City,-NJ-07305",Townhouse,1.0,1.0,907.0,8276.0,3739.0,1990-04-09,112635.0,NJ,Jersey City,7305,46
1534,"511-S-Gibson-St,-Benton,-AR-72015",Single Family,3.0,1.0,1134.0,7840.0,883.0,2019-04-08,40000.0,AR,Benton,72015,64
1535,"161-Silcreek-Dr,-San-Jose,-CA-95116",Condo,2.0,2.0,1318.0,3080.0,2887.0,1988-10-04,109000.0,CA,San Jose,95116,42
1536,"11078-Shaw-St,-Rancho-Cucamonga,-CA-91701",Single Family,3.0,2.5,1342.0,4800.0,6635.0,2019-04-30,492000.0,CA,Rancho Cucamonga,91701,38
1537,"2615-Ardmore-Ave,-Cincinnati,-OH-45237",Single Family,2.0,1.5,1165.0,9932.0,4205.0,2021-08-25,57500.0,OH,Cincinnati,45237,86
1538,"1605-Sumac-Dr,-Norman,-OK-73071",Single Family,3.0,2.0,1565.0,6098.0,2347.0,2000-08-23,105000.0,OK,Norman,73071,26
1539,"608-Ridgefields-Rd,-Kingsport,-TN-37660",Single Family,3.0,3.0,2170.0,5662800.0,3739.0,1994-05-25,142000.0,TN,Kingsport,37660,64
1540,"70-Southwick-Ct,-Unit-309,-Cheshire,-CT-06410",Condo,1.0,1.0,875.0,8276.0,3739.0,1999-12-22,123900.0,CT,Cheshire,6410,28
1541,"5958-E-Dakota-Ave,-Fresno,-CA-93727",Single Family,3.0,1.0,1100.0,7000.0,1466.0,1994-06-08,76000.0,CA,Fresno,93727,54
1542,"7329-Casey-Ave,-Easton,-MD-21601",Single Family,3.0,2.5,2342.0,11902.0,3739.0,2012-11-19,324500.0,MD,Easton,21601,22
1543,"12019-196th-St,-Saint-Albans,-NY-11412",Single Family,3.0,2.0,1203.0,5000.0,6232.0,2005-04-15,566500.0,NY,Saint Albans,11412,76
1544,"38672-Mason-St,-Livonia,-MI-48154",Single Family,4.0,1.5,1747.0,7405.0,3739.0,2014-07-01,189900.0,MI,Livonia,48154,61
1545,"101-Cedar-Lake-Cir,-Cordele,-GA-31015",Single Family,3.0,2.5,1785.0,47916.0,3739.0,2006-06-01,147000.0,GA,Cordele,31015,48
1546,"177-Brandtson-Ave,-Elyria,-OH-44035",Single Family,3.0,2.0,1269.0,4792.0,3739.0,2021-06-28,155000.0,OH,Elyria,44035,77
1547,"3356-Morris-Rd,-Lansdale,-PA-19446",Single Family,4.0,3.5,2927.0,106286.0,3739.0,2022-06-08,656000.0,PA,Lansdale,19446,41
1548,"53-Fairway-Dr,-Orchard-Park,-NY-14127",Single Family,4.0,2.5,2249.0,21600.0,3739.0,2018-06-14,280000.0,NY,Orchard Park,14127,48
1549,"5134-Mill-Stream-Rd,-Ocoee,-FL-34761",Single Family,3.0,2.0,1496.0,10123.0,4763.0,1996-02-13,83000.0,FL,Ocoee,34761,34
1550,"9901-Independence-Ave-Unit-C,-Chatsworth,-CA-91311",Condo,2.0,2.0,1096.0,50011.0,6237.0,2021-04-28,475004.0,CA,Chatsworth,91311,41
1551,"1260-S-8th-St,-Las-Vegas,-NV-89104",Single Family,3.0,2.0,1591.0,7405.0,3739.0,2011-11-14,55000.0,NV,Las Vegas,89104,76
1552,"255-Revere-Ave,-Bronx,-NY-10465",Multi-Family,3.0,2.0,1944.0,1800.0,6889.0,2023-08-08,183057.0,NY,Bronx,10465,71
1553,"402-Olivia-Ln,-Goldsboro,-NC-27530",Multi-Family,3.0,2.0,1257.0,10947.0,900.0,2001-04-01,58000.0,NC,Goldsboro,27530,74
1554,"8933-Box-Canyon-Way,-Roseville,-CA-95747",Single Family,4.0,3.0,1966.0,4500.0,3861.0,2009-05-14,270000.0,CA,Roseville,95747,26
1555,"107-Double-Eagle-Dr,-Fernley,-NV-89408",Single Family,3.0,2.0,1560.0,7405.0,1895.0,2021-06-21,325250.0,NV,Fernley,89408,29
1556,"637-E-Redondo-Dr,-Gilbert,-AZ-85296",Single Family,3.0,3.0,1538.0,5232.0,1697.0,2006-12-28,244900.0,AZ,Gilbert,85296,28
1557,"190-Nw-100th-Ter,-Miami-Shores,-FL-33150",Single Family,2.0,1.0,1123.0,8025.0,7643.0,2015-10-29,320000.0,FL,Miami Shores,33150,86
1558,"1-Sitka-Ave,-Greenville,-SC-29607",Single Family,2.0,1.0,810.0,8973.0,4437.0,2021-11-12,220000.0,SC,Greenville,29607,76
1559,"1931-Ferncliff-Rd,-Charlotte,-NC-28211",Single Family,6.0,5.5,6999.0,35784.0,3739.0,2022-08-24,3844000.0,NC,Charlotte,28211,5
1560,"7233-Fallbrook-Ave,-West-Hills,-CA-91307",Single Family,4.0,2.0,1800.0,7289.0,4772.0,2024-05-08,1021000.0,CA,West Hills,91307,66
1561,"1035-Brittany-Park-Dr,-Antioch,-TN-37013",Single Family,3.0,3.0,1528.0,3920.0,1915.0,2020-04-27,233000.0,TN,Antioch,37013,28
1562,"10038-Hudson-St,-Thornton,-CO-80229",Single Family,3.0,2.0,1485.0,3920.0,2354.0,2019-06-14,30000.0,CO,Thornton,80229,27
1563,"843-S-Longmore,-Apt-1198,-Mesa,-AZ-85202",Condo,3.0,2.0,1057.0,120.0,572.0,2018-08-01,56600000.0,AZ,Mesa,85202,41
1564,"28087-Oneil-St,-Roseville,-MI-48066",Single Family,3.0,1.5,1358.0,5140.0,3739.0,2024-03-04,150000.0,MI,Roseville,48066,77
1565,"6101-W-82nd-Pl,-Burbank,-IL-60459",Single Family,3.0,1.0,1071.0,7771.0,3739.0,2021-12-29,225000.0,IL,Burbank,60459,69
1566,"20191-E-Country-Club-Dr,-Apt-403,-Aventura,-FL-33180",Condo,2.0,2.0,1622.0,8276.0,3739.0,2006-03-03,445000.0,FL,Aventura,33180,43
1567,"20159-Wasatch-Mountain-Ln,-Bend,-OR-97702",Single Family,3.0,4.0,3363.0,8276.0,7029.0,2018-06-20,635000.0,OR,Bend,97702,21
1568,"1312-Christmas-Ln-NE,-Atlanta,-GA-30329",Single Family,3.0,3.0,1776.0,16553.0,7557.0,2023-07-25,560000.0,GA,Atlanta,30329,68
1569,"2158-Exemplar-Ct,-Grove-City,-OH-43123",Single Family,3.0,2.0,1284.0,7971.0,3739.0,2023-06-15,265000.0,OH,Grove City,43123,21
1570,"2220-E-34th-St,-Tacoma,-WA-98404",Single Family,5.0,2.0,1632.0,6500.0,5200.0,2014-03-19,117319.0,WA,Tacoma,98404,107
1571,"181-Sun-Isle-Cir,-Treasure-Island,-FL-33706",Condo,3.0,2.0,970.0,8276.0,5778.0,2024-01-02,430000.0,FL,Treasure Island,33706,36
1572,"911-N-19th-St,---B,-Philadelphia,-PA-19130",Condo,3.0,2.0,1135.0,1176.0,1408.0,2011-08-11,210000.0,PA,Philadelphia,19130,15
1573,"320-36th-St,-Springfield,-OR-97478",Single Family,2.0,1.0,827.0,6534.0,2110.0,2023-04-24,336500.0,OR,Springfield,97478,62
1574,"4551-N-28th-St,-Milwaukee,-WI-53209",Single Family,3.0,1.0,1089.0,4720.0,3739.0,2025-01-29,81000.0,WI,Milwaukee,53209,100
1575,"4-Wagner-St,-Clarksville,-AR-72830",Single Family,3.0,1.0,838.0,7668.0,739.0,2017-02-24,53000.0,AR,Clarksville,72830,35
1576,"106-Aspasie-Dr,-Lafayette,-LA-70508",Single Family,3.0,2.0,2316.0,20038.0,3739.0,2022-05-17,325000.0,LA,Lafayette,70508,45
1577,"846-Shriver-Cir,-Lake-Mary,-FL-32746",Single Family,4.0,3.0,2181.0,8884.0,3884.0,2013-09-20,280000.0,FL,Lake Mary,32746,39
1578,"5480-Genevieve-Cir,-Zephyrhills,-FL-33542",Single Family,3.0,2.0,1411.0,7579.0,4330.0,2022-01-18,245000.0,FL,Zephyrhills,33542,35
1579,"255-Northampton-St,-Unit-202,-Boston,-MA-02118",Condo,1.0,1.0,957.0,957.0,8046.0,2015-03-26,582250.0,MA,Boston,2118,20
1580,"6314-Merrifield-Dr,-Zephyrhills,-FL-33541",Single Family,3.0,2.0,1784.0,13985.0,5539.0,2022-05-04,386600.0,FL,Zephyrhills,33541,11
1581,"326-Cambria-Ave,-Davenport,-FL-33897",Single Family,4.0,3.0,1492.0,1856.0,3425.0,2024-03-12,287000.0,FL,Davenport,33897,22
1582,"225-Summer-St,-Brockton,-MA-02302",Single Family,4.0,2.5,3744.0,44000.0,7833.0,2023-10-26,660000.0,MA,Brockton,2302,13
1583,"1330-Reed-St,-Green-Bay,-WI-54303",Single Family,3.0,1.0,944.0,6273.0,2865.0,2023-12-05,155000.0,WI,Green Bay,54303,90
1584,"6500-Muncaster-Mill-Rd,-Derwood,-MD-20855",Single Family,3.0,1.5,1656.0,23562.0,5744.0,2004-07-30,360000.0,MD,Derwood,20855,53
1585,"2907-E-Spaulding-St,-Apt-306,-Long-Beach,-CA-90804",Condo,2.0,2.0,830.0,19244.0,3266.0,2015-02-03,2550000.0,CA,Long Beach,90804,39
1586,"225-E-Forrest-Feezor-St,-Vail,-AZ-85641",Single Family,4.0,3.0,2441.0,7701.0,3252.0,2015-07-01,199000.0,AZ,Vail,85641,20
1587,"619-Custer-Ave---B,-Evanston,-IL-60202",Single Family,3.0,2.0,1362.0,1515.0,3739.0,1995-09-11,183000.0,IL,Evanston,60202,36
1588,"1550-S-Blue-Island-Ave,-Unit-821,-Chicago,-IL-60608",Condo,1.0,1.0,829.0,45738.0,3739.0,2021-12-14,186000.0,IL,Chicago,60608,99
1589,"1200-Frances-Dr,-Roseville,-CA-95661",Single Family,3.0,1.0,1052.0,9137.0,1180.0,2024-12-10,225000.0,CA,Roseville,95661,72
1590,"26-Hillcrest-Cir,-Westfield,-MA-01085",Single Family,4.0,2.5,2156.0,40000.0,3739.0,2001-04-27,210000.0,MA,Westfield,1085,26
1591,"3550-N-Lake-Shore-Dr,-Apt-608,-Chicago,-IL-60657",Condo,1.0,1.0,1584.0,83200.0,3739.0,2005-04-05,179000.0,IL,Chicago,60657,65
1592,"25-Evans-Ave,-Albertson,-NY-11507",Single Family,3.0,2.0,1260.0,5000.0,3755.0,1993-04-29,215000.0,NY,Albertson,11507,67
1593,"29W214-Lee-Rd,-West-Chicago,-IL-60185",Single Family,3.0,2.0,1529.0,15246.0,3739.0,2022-02-07,375000.0,IL,West Chicago,60185,51
1594,"3931-E-Balsam-Dr,-Chandler,-AZ-85286",Single Family,4.0,3.0,1796.0,7488.0,2137.0,2018-04-03,369990.0,AZ,Chandler,85286,8
1595,"520-Abigail-St,-Moncks-Corner,-SC-29461",Single Family,3.0,2.0,1907.0,8276.0,3739.0,2018-01-17,265009.0,SC,Moncks Corner,29461,9
1596,"1775-Ruger-Dr,-Sumter,-SC-29150",Single Family,3.0,4.0,1748.0,5663.0,3739.0,2018-11-29,159000.0,SC,Sumter,29150,9
1597,"10633-Shear-St,-Pensacola,-FL-32534",Single Family,4.0,2.0,1958.0,5009.0,3131.0,2022-08-23,64000.0,FL,Pensacola,32534,15
1598,"94038-Hemlock-Ct,-Fernandina-Beach,-FL-32034",Townhouse,3.0,3.5,2766.0,6534.0,3739.0,2021-10-18,541000.0,FL,Fernandina Beach,32034,19
1599,"8643-E-55th-Ave,-Denver,-CO-80238",Single Family,4.0,3.5,1948.0,5417.0,8952.0,2020-03-09,600000.0,CO,Denver,80238,11
1600,"1801-Holdens-Holw,-Columbia,-TN-38401",Single Family,3.0,3.0,1248.0,6000.0,1509.0,2020-12-02,228500.0,TN,Columbia,38401,19
1601,"2231-Swiftwater-Way,-Glendora,-CA-91741",Single Family,5.0,4.0,3410.0,8769.0,14502.0,2014-06-27,1025000.0,CA,Glendora,91741,23
1602,"2932-Pikake-St,-Lihue,-HI-96766",Single Family,3.0,1.5,1296.0,13199.0,942.0,2010-09-10,390000.0,HI,Lihue,96766,72
1603,"8404-Grandel-Forest-Way,-Louisville,-KY-40258",Single Family,4.0,3.0,2034.0,12001.0,3739.0,2006-12-28,280000.0,KY,Louisville,40258,20
1604,"18-Windermere-Ave,-Arlington,-MA-02476",Single Family,3.0,3.0,2627.0,8355.0,13296.0,1980-09-01,108700.0,MA,Arlington,2476,111
1605,"55-W-95th-St,-Apt-11,-New-York,-NY-10025",Condo,1.0,1.0,604.0,8989.0,3739.0,2012-06-21,319410.0,NY,New York,10025,114
1606,"7517-Haida-Way,-Fort-Wayne,-IN-46818",Single Family,3.0,2.0,1585.0,7150.0,3739.0,2021-08-02,183000.0,IN,Fort Wayne,46818,15
